vma,size,isa,evidence,name
0x08066338,0x5C,thumb,bl-target,sub_08066338
0x08066394,0x60,thumb,bl-target,sub_08066394
0x080663F4,0x74,thumb,bl-target,sub_080663f4
0x08066468,0x18,thumb,bl-target,sub_08066468
0x08066480,0x4C,thumb,bl-target,sub_08066480
0x080664CC,0x14,thumb,bl-target,sub_080664cc
0x080664E0,0x64,thumb,bl-target,sub_080664e0
0x08066544,0x20,thumb,bl-target,sub_08066544
0x08066564,0x1C,thumb,bl-target,sub_08066564
0x08066580,0x20,thumb,bl-target,sub_08066580
0x080665A0,0x5C,thumb,bl-target,sub_080665a0
0x080665FC,0x10,thumb,bl-target,sub_080665fc
0x0806660C,0x24,thumb,bl-target,sub_0806660c
0x08066630,0x28,thumb,bl-target,sub_08066630
0x08066658,0x4C,thumb,bl-target,sub_08066658
0x080666A4,0x28,thumb,bl-target,sub_080666a4
0x080666CC,0x2C,thumb,bl-target,sub_080666cc
0x080666F8,0x20,thumb,bl-target,sub_080666f8
0x08066718,0x3C,thumb,bl-target,sub_08066718
0x08066754,0x44,thumb,rom-pointer,sub_08066754
0x08066798,0x28,thumb,bl-target,sub_08066798
0x080667C0,0x8C,thumb,bl-target,sub_080667c0
0x0806684C,0x10,thumb,bl-target,sub_0806684c
0x0806685C,0x6C,thumb,bl-target,sub_0806685c
0x080668C8,0xC0,thumb,bl-target,sub_080668c8
0x08066988,0x84,thumb,bl-target,sub_08066988
0x08066A0C,0x60,thumb,bl-target,sub_08066a0c
0x08066A6C,0x14,thumb,bl-target,sub_08066a6c
0x08066A80,0x14,thumb,bl-target,sub_08066a80
0x08066A94,0x4C,thumb,bl-target,sub_08066a94
0x08066AE0,0x54,thumb,bl-target,sub_08066ae0
0x08066B34,0x3C,thumb,bl-target,sub_08066b34
0x08066B70,0x38,thumb,bl-target,sub_08066b70
0x08066BA8,0x34,thumb,bl-target,sub_08066ba8
0x08066BDC,0x2C,thumb,bl-target,sub_08066bdc
0x08066C08,0x34,thumb,bl-target,sub_08066c08
0x08066C3C,0x38,thumb,bl-target,sub_08066c3c
0x08066C74,0x158,thumb,rom-pointer,sub_08066c74
0x08066DCC,0xBC,thumb,bl-target,sub_08066dcc
0x08066E88,0xC8,thumb,bl-target,sub_08066e88
0x08066F50,0x28,thumb,bl-target,sub_08066f50
0x08066F78,0x48,thumb,bl-target,sub_08066f78
0x08066FC0,0x8C,thumb,bl-target,sub_08066fc0
0x0806704C,0x14,thumb,bl-target,sub_0806704c
0x08067060,0x4C,thumb,bl-target,sub_08067060
0x080670AC,0x28,thumb,bl-target,sub_080670ac
0x080670D4,0x1C,thumb,bl-target,sub_080670d4
0x080670F0,0x18,thumb,bl-target,sub_080670f0
0x08067108,0xC,thumb,bl-target,sub_08067108
0x08067114,0xC,thumb,bl-target,sub_08067114
0x08067120,0x50,thumb,bl-target,sub_08067120
0x08067170,0x50,thumb,bl-target,sub_08067170
0x080671C0,0x38,thumb,rom-pointer,sub_080671c0
0x080671F8,0x1C,thumb,rom-pointer,sub_080671f8
0x08067214,0x44,thumb,rom-pointer,sub_08067214
0x08067258,0x120,thumb,rom-pointer,sub_08067258
0x08067378,0x4,thumb,rom-pointer,sub_08067378
0x0806737C,0x70,thumb,rom-pointer,sub_0806737c
0x080673EC,0x1C,thumb,rom-pointer,sub_080673ec
0x08067408,0x68,thumb,rom-pointer,sub_08067408
0x08067470,0x38,thumb,rom-pointer,sub_08067470
0x080674A8,0x30,thumb,rom-pointer,sub_080674a8
0x080674D8,0x1C,thumb,rom-pointer,sub_080674d8
0x080674F4,0x4,thumb,rom-pointer,sub_080674f4
0x080674F8,0x28,thumb,rom-pointer,sub_080674f8
0x08067520,0x30,thumb,rom-pointer,sub_08067520
0x08067550,0x88,thumb,rom-pointer,sub_08067550
0x080675D8,0xC,thumb,rom-pointer,sub_080675d8
0x080675E4,0xDC,thumb,bl-target,sub_080675e4
0x080676C0,0x248,thumb,rom-pointer,sub_080676c0
0x08067908,0x48,thumb,rom-pointer,sub_08067908
0x08067950,0xF8,thumb,rom-pointer,sub_08067950
0x08067A48,0xDC,thumb,rom-pointer,sub_08067a48
0x08067B24,0x20C,thumb,rom-pointer,sub_08067b24
0x08067D30,0x48,thumb,rom-pointer,sub_08067d30
0x08067D78,0x38,thumb,rom-pointer,sub_08067d78
0x08067DB0,0xF4,thumb,rom-pointer,sub_08067db0
0x08067EA4,0x184,thumb,rom-pointer,sub_08067ea4
0x08068028,0x84,thumb,rom-pointer,sub_08068028
0x080680AC,0x178,thumb,rom-pointer,sub_080680ac
0x08068224,0x84,thumb,rom-pointer,sub_08068224
0x080682A8,0x1B8,thumb,rom-pointer,sub_080682a8
0x08068460,0x44,thumb,rom-pointer,sub_08068460
0x080684A4,0x148,thumb,bl-target,sub_080684a4
0x080685EC,0x70,thumb,bl-target,sub_080685ec
0x0806865C,0x34,thumb,bl-target,sub_0806865c
0x08068690,0xD0,thumb,bl-target,sub_08068690
0x08068760,0x40,thumb,bl-target,sub_08068760
0x080687A0,0x40,thumb,bl-target,sub_080687a0
0x080687E0,0x1C,thumb,bl-target,sub_080687e0
0x080687FC,0x2C,thumb,bl-target,sub_080687fc
0x08068828,0x18,thumb,bl-target,sub_08068828
0x08068840,0xE0,thumb,bl-target,sub_08068840
0x08068920,0x30,thumb,bl-target,sub_08068920
0x08068950,0x1C,thumb,bl-target,sub_08068950
0x0806896C,0x5C,thumb,bl-target,sub_0806896c
0x080689C8,0x64,thumb,bl-target,sub_080689c8
0x08068A2C,0x60,thumb,bl-target,sub_08068a2c
0x08068A8C,0xFC,thumb,bl-target,sub_08068a8c
0x08068B88,0x12C,thumb,bl-target,sub_08068b88
0x08068CB4,0x44,thumb,bl-target,sub_08068cb4
0x08068CF8,0x10C,thumb,bl-target,sub_08068cf8
0x08068E04,0x164,thumb,bl-target,sub_08068e04
0x08068F68,0x1E4,thumb,bl-target,sub_08068f68
0x0806914C,0xE8,thumb,bl-target,sub_0806914c
0x08069234,0xC8,thumb,bl-target,sub_08069234
0x080692FC,0x220,thumb,bl-target,sub_080692fc
0x0806951C,0x50,thumb,bl-target,sub_0806951c
0x0806956C,0x50,thumb,bl-target,sub_0806956c
0x080695BC,0x48,thumb,bl-target,sub_080695bc
0x08069604,0x5C,thumb,bl-target,sub_08069604
0x08069660,0x40,thumb,bl-target,sub_08069660
0x080696A0,0x1E8,thumb,bl-target,sub_080696a0
0x08069888,0x120,thumb,bl-target,sub_08069888
0x080699A8,0xBC,thumb,bl-target,sub_080699a8
0x08069A64,0x60,thumb,bl-target,sub_08069a64
0x08069AC4,0x20,thumb,bl-target,sub_08069ac4
0x08069AE4,0x60,thumb,bl-target,sub_08069ae4
0x08069B44,0x40,thumb,bl-target,sub_08069b44
0x08069B84,0x38,thumb,bl-target,sub_08069b84
0x08069BBC,0x8C,thumb,bl-target,sub_08069bbc
0x08069C48,0x44,thumb,bl-target,sub_08069c48
0x08069C8C,0xEC,thumb,bl-target,sub_08069c8c
0x08069D78,0x4C,thumb,bl-target,sub_08069d78
0x08069DC4,0x84,thumb,bl-target,sub_08069dc4
0x08069E48,0x58,thumb,bl-target,sub_08069e48
0x08069EA0,0x6C,thumb,bl-target,sub_08069ea0
0x08069F0C,0x64,thumb,bl-target,sub_08069f0c
0x08069F70,0x40,thumb,bl-target,sub_08069f70
0x08069FB0,0x18,thumb,rom-pointer,sub_08069fb0
0x08069FC8,0x40,thumb,bl-target,sub_08069fc8
0x0806A008,0x34,thumb,bl-target,sub_0806a008
0x0806A03C,0x90,thumb,bl-target,sub_0806a03c
0x0806A0CC,0x24,thumb,bl-target,sub_0806a0cc
0x0806A0F0,0x68,thumb,bl-target,sub_0806a0f0
0x0806A158,0x104,thumb,bl-target,sub_0806a158
0x0806A25C,0xE8,thumb,bl-target,sub_0806a25c
0x0806A344,0x68,thumb,bl-target+rom-pointer,sub_0806a344
0x0806A3AC,0x30,thumb,rom-pointer,sub_0806a3ac
0x0806A3DC,0xAC,thumb,bl-target,sub_0806a3dc
0x0806A488,0x78,thumb,bl-target,sub_0806a488
0x0806A500,0x24,thumb,rom-pointer,sub_0806a500
0x0806A524,0xC,thumb,rom-pointer,sub_0806a524
0x0806A530,0x2C,thumb,rom-pointer,sub_0806a530
0x0806A55C,0xC,thumb,rom-pointer,sub_0806a55c
0x0806A568,0x2C,thumb,rom-pointer,sub_0806a568
0x0806A594,0xC,thumb,rom-pointer,sub_0806a594
0x0806A5A0,0x98,thumb,bl-target,sub_0806a5a0
0x0806A638,0x68,thumb,bl-target,sub_0806a638
0x0806A6A0,0x40,thumb,bl-target,sub_0806a6a0
0x0806A6E0,0xC0,thumb,bl-target,sub_0806a6e0
0x0806A7A0,0x54,thumb,bl-target+rom-pointer,sub_0806a7a0
0x0806A7F4,0xE4,thumb,rom-pointer,sub_0806a7f4
0x0806A8D8,0x1C,thumb,rom-pointer,sub_0806a8d8
0x0806A8F4,0x64,thumb,rom-pointer,sub_0806a8f4
0x0806A958,0x28,thumb,rom-pointer,sub_0806a958
0x0806A980,0x54,thumb,rom-pointer,sub_0806a980
0x0806A9D4,0x4,thumb,rom-pointer,sub_0806a9d4
0x0806A9D8,0x34,thumb,rom-pointer,sub_0806a9d8
0x0806AA0C,0x4,thumb,rom-pointer,sub_0806aa0c
0x0806AA10,0x30,thumb,rom-pointer,sub_0806aa10
0x0806AA40,0x40,thumb,bl-target+rom-pointer,sub_0806aa40
0x0806AA80,0xC,thumb,rom-pointer,sub_0806aa80
0x0806AA8C,0xC,thumb,rom-pointer,sub_0806aa8c
0x0806AA98,0xC,thumb,rom-pointer,sub_0806aa98
0x0806AAA4,0x90,thumb,bl-target,sub_0806aaa4
0x0806AB34,0x70,thumb,rom-pointer,sub_0806ab34
0x0806ABA4,0x48,thumb,rom-pointer,sub_0806aba4
0x0806ABEC,0x5C,thumb,rom-pointer,sub_0806abec
0x0806AC48,0x24,thumb,rom-pointer,sub_0806ac48
0x0806AC6C,0x58,thumb,rom-pointer,sub_0806ac6c
0x0806ACC4,0x4,thumb,rom-pointer,sub_0806acc4
0x0806ACC8,0x50,thumb,rom-pointer,sub_0806acc8
0x0806AD18,0x98,thumb,bl-target,sub_0806ad18
0x0806ADB0,0xE4,thumb,bl-target,sub_0806adb0
0x0806AE94,0x2C,thumb,bl-target,sub_0806ae94
0x0806AEC0,0xB8,thumb,rom-pointer,sub_0806aec0
0x0806AF78,0xE4,thumb,bl-target,sub_0806af78
0x0806B05C,0x14,thumb,bl-target,sub_0806b05c
0x0806B070,0x28,thumb,bl-target,sub_0806b070
0x0806B098,0x58,thumb,bl-target,sub_0806b098
0x0806B0F0,0x3C,thumb,bl-target,sub_0806b0f0
0x0806B12C,0x4C,thumb,rom-pointer,sub_0806b12c
0x0806B178,0x30,thumb,rom-pointer,sub_0806b178
0x0806B1A8,0x1C,thumb,rom-pointer,sub_0806b1a8
0x0806B1C4,0x30,thumb,rom-pointer,sub_0806b1c4
0x0806B1F4,0x30,thumb,rom-pointer,sub_0806b1f4
0x0806B224,0xC,thumb,rom-pointer,sub_0806b224
0x0806B230,0x1C,thumb,rom-pointer,sub_0806b230
0x0806B24C,0x20,thumb,rom-pointer,sub_0806b24c
0x0806B26C,0x40,thumb,rom-pointer,sub_0806b26c
0x0806B2AC,0x38,thumb,rom-pointer,sub_0806b2ac
0x0806B2E4,0x1C,thumb,rom-pointer,sub_0806b2e4
0x0806B300,0x30,thumb,rom-pointer,sub_0806b300
0x0806B330,0x4,thumb,rom-pointer,sub_0806b330
0x0806B334,0x34,thumb,rom-pointer,sub_0806b334
0x0806B368,0x28,thumb,rom-pointer,sub_0806b368
0x0806B390,0x30,thumb,rom-pointer,sub_0806b390
0x0806B3C0,0x4,thumb,rom-pointer,sub_0806b3c0
0x0806B3C4,0x4C,thumb,rom-pointer,sub_0806b3c4
0x0806B410,0x260,thumb,bl-target,sub_0806b410
0x0806B670,0x1D8,thumb,bl-target,sub_0806b670
0x0806B848,0x30,thumb,bl-target,sub_0806b848
0x0806B878,0x44,thumb,bl-target,sub_0806b878
0x0806B8BC,0x7C,thumb,bl-target,sub_0806b8bc
0x0806B938,0x24,thumb,bl-target,sub_0806b938
0x0806B95C,0x80,thumb,bl-target,sub_0806b95c
0x0806B9DC,0x58,thumb,bl-target,sub_0806b9dc
0x0806BA34,0x68,thumb,bl-target,sub_0806ba34
0x0806BA9C,0x50,thumb,bl-target,sub_0806ba9c
0x0806BAEC,0x48,thumb,bl-target,sub_0806baec
0x0806BB34,0x48,thumb,bl-target,sub_0806bb34
0x0806BB7C,0x6C,thumb,bl-target,sub_0806bb7c
0x0806BBE8,0x40,thumb,bl-target,sub_0806bbe8
0x0806BC28,0x2C,thumb,bl-target,sub_0806bc28
0x0806BC54,0x48,thumb,bl-target,sub_0806bc54
0x0806BC9C,0x40,thumb,bl-target,sub_0806bc9c
0x0806BCDC,0x34,thumb,bl-target,sub_0806bcdc
0x0806BD10,0x13C,thumb,bl-target,sub_0806bd10
0x0806BE4C,0x38,thumb,bl-target,sub_0806be4c
0x0806BE84,0x78,thumb,bl-target,sub_0806be84
0x0806BEFC,0x3C,thumb,rom-pointer,sub_0806befc
0x0806BF38,0x1C,thumb,rom-pointer,sub_0806bf38
0x0806BF54,0x84,thumb,rom-pointer,sub_0806bf54
0x0806BFD8,0x84,thumb,rom-pointer,sub_0806bfd8
0x0806C05C,0x64,thumb,rom-pointer,sub_0806c05c
0x0806C0C0,0x88,thumb,rom-pointer,sub_0806c0c0
0x0806C148,0x10,thumb,rom-pointer,sub_0806c148
0x0806C158,0x78,thumb,rom-pointer,sub_0806c158
0x0806C1D0,0xD4,thumb,rom-pointer,sub_0806c1d0
0x0806C2A4,0x68,thumb,rom-pointer,sub_0806c2a4
0x0806C30C,0x18,thumb,rom-pointer,sub_0806c30c
0x0806C324,0x60,thumb,rom-pointer,sub_0806c324
0x0806C384,0x40,thumb,rom-pointer,sub_0806c384
0x0806C3C4,0x54,thumb,rom-pointer,sub_0806c3c4
0x0806C418,0x78,thumb,rom-pointer,sub_0806c418
0x0806C490,0x10,thumb,rom-pointer,sub_0806c490
0x0806C4A0,0x134,thumb,rom-pointer,sub_0806c4a0
0x0806C5D4,0x19C,thumb,rom-pointer,sub_0806c5d4
0x0806C770,0x1C0,thumb,rom-pointer,sub_0806c770
0x0806C930,0xB8,thumb,rom-pointer,sub_0806c930
0x0806C9E8,0x18,thumb,rom-pointer,sub_0806c9e8
0x0806CA00,0xA0,thumb,rom-pointer,sub_0806ca00
0x0806CAA0,0x70,thumb,bl-target,sub_0806caa0
0x0806CB10,0x54,thumb,rom-pointer,sub_0806cb10
0x0806CB64,0x70,thumb,rom-pointer,sub_0806cb64
0x0806CBD4,0xBC,thumb,rom-pointer,sub_0806cbd4
0x0806CC90,0xA0,thumb,bl-target,sub_0806cc90
0x0806CD30,0x10,thumb,bl-target,sub_0806cd30
0x0806CD40,0x178,thumb,rom-pointer,sub_0806cd40
0x0806CEB8,0xB8,thumb,rom-pointer,sub_0806ceb8
0x0806CF70,0x8C,thumb,rom-pointer,sub_0806cf70
0x0806CFFC,0x90,thumb,bl-target,sub_0806cffc
0x0806D08C,0xBC,thumb,bl-target,sub_0806d08c
0x0806D148,0xA0,thumb,rom-pointer,sub_0806d148
0x0806D1E8,0x44,thumb,bl-target,sub_0806d1e8
0x0806D22C,0x270,thumb,rom-pointer,sub_0806d22c
0x0806D49C,0x48,thumb,rom-pointer,sub_0806d49c
0x0806D4E4,0x70,thumb,bl-target,sub_0806d4e4
0x0806D554,0x10,thumb,rom-pointer,sub_0806d554
0x0806D564,0x10,thumb,rom-pointer,sub_0806d564
0x0806D574,0x10,thumb,rom-pointer,sub_0806d574
0x0806D584,0x20,thumb,bl-target,sub_0806d584
0x0806D5A4,0x14,thumb,rom-pointer,sub_0806d5a4
0x0806D5B8,0x14,thumb,rom-pointer,sub_0806d5b8
0x0806D5CC,0x14,thumb,rom-pointer,sub_0806d5cc
0x0806D5E0,0x7C,thumb,rom-pointer,sub_0806d5e0
0x0806D65C,0x88,thumb,bl-target,sub_0806d65c
0x0806D6E4,0x4C,thumb,bl-target,sub_0806d6e4
0x0806D730,0x4C,thumb,bl-target,sub_0806d730
0x0806D77C,0x70,thumb,bl-target,sub_0806d77c
0x0806D7EC,0x13C,thumb,rom-pointer,sub_0806d7ec
0x0806D928,0x34,thumb,bl-target,sub_0806d928
0x0806D95C,0x78,thumb,rom-pointer,sub_0806d95c
0x0806D9D4,0x30,thumb,rom-pointer,sub_0806d9d4
0x0806DA04,0x1C,thumb,rom-pointer,sub_0806da04
0x0806DA20,0x1C,thumb,rom-pointer,sub_0806da20
0x0806DA3C,0x38,thumb,bl-target,sub_0806da3c
0x0806DA74,0x78,thumb,bl-target,sub_0806da74
0x0806DAEC,0x1B4,thumb,rom-pointer,sub_0806daec
0x0806DCA0,0xF0,thumb,rom-pointer,sub_0806dca0
0x0806DD90,0x88,thumb,rom-pointer,sub_0806dd90
0x0806DE18,0x48,thumb,rom-pointer,sub_0806de18
0x0806DE60,0x7C,thumb,rom-pointer,sub_0806de60
0x0806DEDC,0x4C,thumb,bl-target,sub_0806dedc
0x0806DF28,0x70,thumb,bl-target,sub_0806df28
0x0806DF98,0x158,thumb,rom-pointer,sub_0806df98
0x0806E0F0,0x48,thumb,rom-pointer,sub_0806e0f0
0x0806E138,0xD8,thumb,rom-pointer,sub_0806e138
0x0806E210,0x48,thumb,rom-pointer,sub_0806e210
0x0806E258,0x184,thumb,rom-pointer,sub_0806e258
0x0806E3DC,0x48,thumb,rom-pointer,sub_0806e3dc
0x0806E424,0x1CC,thumb,rom-pointer,sub_0806e424
0x0806E5F0,0x48,thumb,rom-pointer,sub_0806e5f0
0x0806E638,0x78,thumb,rom-pointer,sub_0806e638
0x0806E6B0,0x48,thumb,rom-pointer,sub_0806e6b0
0x0806E6F8,0x44,thumb,bl-target,sub_0806e6f8
0x0806E73C,0x84,thumb,rom-pointer,sub_0806e73c
0x0806E7C0,0x48,thumb,rom-pointer,sub_0806e7c0
0x0806E808,0x44,thumb,bl-target,sub_0806e808
0x0806E84C,0x120,thumb,rom-pointer,sub_0806e84c
0x0806E96C,0x48,thumb,rom-pointer,sub_0806e96c
0x0806E9B4,0x48,thumb,bl-target,sub_0806e9b4
0x0806E9FC,0x74,thumb,rom-pointer,sub_0806e9fc
0x0806EA70,0x94,thumb,rom-pointer,sub_0806ea70
0x0806EB04,0xA0,thumb,rom-pointer,sub_0806eb04
0x0806EBA4,0x9C,thumb,rom-pointer,sub_0806eba4
0x0806EC40,0x48,thumb,rom-pointer,sub_0806ec40
0x0806EC88,0xA0,thumb,rom-pointer,sub_0806ec88
0x0806ED28,0x74,thumb,bl-target,sub_0806ed28
0x0806ED9C,0x80,thumb,bl-target,sub_0806ed9c
0x0806EE1C,0x10,thumb,rom-pointer,sub_0806ee1c
0x0806EE2C,0x4,thumb,bl-target,sub_0806ee2c
0x0806EE30,0xEC,thumb,bl-target+rom-pointer,sub_0806ee30
0x0806EF1C,0x1C,thumb,rom-pointer,sub_0806ef1c
0x0806EF38,0x24,thumb,rom-pointer,sub_0806ef38
0x0806EF5C,0x8C,thumb,rom-pointer,sub_0806ef5c
0x0806EFE8,0x4,thumb,rom-pointer,sub_0806efe8
0x0806EFEC,0xF6,thumb,rom-pointer,sub_0806efec
0x0806F0E2,0x92,thumb,bl-target+rom-pointer,sub_0806f0e2
0x0806F174,0x6C,thumb,rom-pointer,sub_0806f174
0x0806F1E0,0x18C,thumb,rom-pointer,sub_0806f1e0
0x0806F36C,0x6C,thumb,rom-pointer,sub_0806f36c
0x0806F3D8,0x1EC,thumb,rom-pointer,sub_0806f3d8
0x0806F5C4,0x74,thumb,rom-pointer,sub_0806f5c4
0x0806F638,0x474,thumb,rom-pointer,sub_0806f638
0x0806FAAC,0x60,thumb,rom-pointer,sub_0806faac
0x0806FB0C,0x132,thumb,rom-pointer,sub_0806fb0c
0x0806FC3E,0x5A,thumb,bl-target,sub_0806fc3e
0x0806FC98,0x6C,thumb,rom-pointer,sub_0806fc98
0x0806FD04,0x220,thumb,rom-pointer,sub_0806fd04
0x0806FF24,0x58,thumb,rom-pointer,sub_0806ff24
0x0806FF7C,0x7C,thumb,rom-pointer,sub_0806ff7c
0x0806FFF8,0xF0,thumb,rom-pointer,sub_0806fff8
0x080700E8,0x8C,thumb,bl-target,sub_080700e8
0x08070174,0x94,thumb,bl-target,sub_08070174
0x08070208,0x24,thumb,bl-target,sub_08070208
0x0807022C,0x38,thumb,bl-target,sub_0807022c
0x08070264,0x38,thumb,bl-target,sub_08070264
0x0807029C,0x98,thumb,bl-target,sub_0807029c
0x08070334,0x74,thumb,bl-target,sub_08070334
0x080703A8,0x5E,thumb,bl-target,sub_080703a8
0x08070406,0x26,thumb,rom-pointer,sub_08070406
0x0807042C,0x6C,thumb,bl-target,sub_0807042c
0x08070498,0x17C,thumb,bl-target,sub_08070498
0x08070614,0x34,thumb,bl-target,sub_08070614
0x08070648,0x60,thumb,bl-target,sub_08070648
0x080706A8,0x94,thumb,bl-target,sub_080706a8
0x0807073C,0x1C,thumb,rom-pointer,sub_0807073c
0x08070758,0x24,thumb,rom-pointer,sub_08070758
0x0807077C,0x1C,thumb,rom-pointer,sub_0807077c
0x08070798,0x4,thumb,rom-pointer,sub_08070798
0x0807079C,0x150,thumb,rom-pointer,sub_0807079c
0x080708EC,0x44,thumb,rom-pointer,sub_080708ec
0x08070930,0x154,thumb,rom-pointer,sub_08070930
0x08070A84,0x44,thumb,rom-pointer,sub_08070a84
0x08070AC8,0x144,thumb,rom-pointer,sub_08070ac8
0x08070C0C,0x48,thumb,rom-pointer,sub_08070c0c
0x08070C54,0xF4,thumb,rom-pointer,sub_08070c54
0x08070D48,0x48,thumb,rom-pointer,sub_08070d48
0x08070D90,0xEC,thumb,rom-pointer,sub_08070d90
0x08070E7C,0x44,thumb,rom-pointer,sub_08070e7c
0x08070EC0,0x13C,thumb,rom-pointer,sub_08070ec0
0x08070FFC,0x34,thumb,bl-target,sub_08070ffc
0x08071030,0x68,thumb,rom-pointer,sub_08071030
0x08071098,0x48,thumb,rom-pointer,sub_08071098
0x080710E0,0x1C,thumb,rom-pointer,sub_080710e0
0x080710FC,0xD4,thumb,bl-target,sub_080710fc
0x080711D0,0x26,thumb,bl-target,sub_080711d0
0x080711F6,0x16A,thumb,rom-pointer,sub_080711f6
0x08071360,0x98,thumb,bl-target,sub_08071360
0x080713F8,0x20,thumb,bl-target,sub_080713f8
0x08071418,0x154,thumb,rom-pointer,sub_08071418
0x0807156C,0xA0,thumb,rom-pointer,sub_0807156c
0x0807160C,0x34,thumb,rom-pointer,sub_0807160c
0x08071640,0x54,thumb,rom-pointer,sub_08071640
0x08071694,0xE0,thumb,rom-pointer,sub_08071694
0x08071774,0x4,thumb,rom-pointer,sub_08071774
0x08071778,0xB8,thumb,rom-pointer,sub_08071778
0x08071830,0x3C,thumb,rom-pointer,sub_08071830
0x0807186C,0x2C,thumb,bl-target,sub_0807186c
0x08071898,0x28,thumb,bl-target,sub_08071898
0x080718C0,0xE0,thumb,bl-target,sub_080718c0
0x080719A0,0x210,thumb,rom-pointer,sub_080719a0
0x08071BB0,0x88,thumb,bl-target,sub_08071bb0
0x08071C38,0x88,thumb,bl-target,sub_08071c38
0x08071CC0,0x6C,thumb,bl-target,sub_08071cc0
0x08071D2C,0x34,thumb,bl-target,sub_08071d2c
0x08071D60,0x114,thumb,rom-pointer,sub_08071d60
0x08071E74,0xC,thumb,rom-pointer,sub_08071e74
0x08071E80,0x3C,thumb,rom-pointer,sub_08071e80
0x08071EBC,0x98,thumb,rom-pointer,sub_08071ebc
0x08071F54,0x188,thumb,rom-pointer,sub_08071f54
0x080720DC,0xC,thumb,rom-pointer,sub_080720dc
0x080720E8,0x294,thumb,rom-pointer,sub_080720e8
0x0807237C,0xC,thumb,rom-pointer,sub_0807237c
0x08072388,0x2F0,thumb,rom-pointer,sub_08072388
0x08072678,0xC,thumb,rom-pointer,sub_08072678
0x08072684,0x220,thumb,rom-pointer,sub_08072684
0x080728A4,0xC,thumb,rom-pointer,sub_080728a4
0x080728B0,0x244,thumb,rom-pointer,sub_080728b0
0x08072AF4,0xC,thumb,rom-pointer,sub_08072af4
0x08072B00,0x280,thumb,rom-pointer,sub_08072b00
0x08072D80,0xC,thumb,rom-pointer,sub_08072d80
0x08072D8C,0x438,thumb,rom-pointer,sub_08072d8c
0x080731C4,0xC,thumb,rom-pointer,sub_080731c4
0x080731D0,0xBC,thumb,rom-pointer,sub_080731d0
0x0807328C,0xC,thumb,rom-pointer,sub_0807328c
0x08073298,0x2E0,thumb,rom-pointer,sub_08073298
0x08073578,0xC,thumb,rom-pointer,sub_08073578
0x08073584,0x274,thumb,rom-pointer,sub_08073584
0x080737F8,0xC,thumb,rom-pointer,sub_080737f8
0x08073804,0x158,thumb,rom-pointer,sub_08073804
0x0807395C,0xC,thumb,rom-pointer,sub_0807395c
0x08073968,0x54,thumb,rom-pointer,sub_08073968
0x080739BC,0x98,thumb,rom-pointer,sub_080739bc
0x08073A54,0x280,thumb,rom-pointer,sub_08073a54
0x08073CD4,0xC,thumb,rom-pointer,sub_08073cd4
0x08073CE0,0x120,thumb,rom-pointer,sub_08073ce0
0x08073E00,0xC,thumb,rom-pointer,sub_08073e00
0x08073E0C,0x74,thumb,rom-pointer,sub_08073e0c
0x08073E80,0x98,thumb,rom-pointer,sub_08073e80
0x08073F18,0x184,thumb,rom-pointer,sub_08073f18
0x0807409C,0x20,thumb,rom-pointer,sub_0807409c
0x080740BC,0x30C,thumb,rom-pointer,sub_080740bc
0x080743C8,0x28,thumb,rom-pointer,sub_080743c8
0x080743F0,0x30,thumb,rom-pointer,sub_080743f0
0x08074420,0x5C,thumb,rom-pointer,sub_08074420
0x0807447C,0x90,thumb,rom-pointer,sub_0807447c
0x0807450C,0x5C,thumb,rom-pointer,sub_0807450c
0x08074568,0x20,thumb,rom-pointer,sub_08074568
0x08074588,0x48,thumb,rom-pointer,sub_08074588
0x080745D0,0xC,thumb,rom-pointer,sub_080745d0
0x080745DC,0x4C,thumb,rom-pointer,sub_080745dc
0x08074628,0x10,thumb,rom-pointer,sub_08074628
0x08074638,0x88,thumb,rom-pointer,sub_08074638
0x080746C0,0x4C,thumb,rom-pointer,sub_080746c0
0x0807470C,0x78,thumb,rom-pointer,sub_0807470c
0x08074784,0x10,thumb,rom-pointer,sub_08074784
0x08074794,0x48,thumb,rom-pointer,sub_08074794
0x080747DC,0x10,thumb,rom-pointer,sub_080747dc
0x080747EC,0x94,thumb,rom-pointer,sub_080747ec
0x08074880,0x28,thumb,rom-pointer,sub_08074880
0x080748A8,0x5C,thumb,rom-pointer,sub_080748a8
0x08074904,0x70,thumb,rom-pointer,sub_08074904
0x08074974,0x14,thumb,rom-pointer,sub_08074974
0x08074988,0x130,thumb,rom-pointer,sub_08074988
0x08074AB8,0x10,thumb,rom-pointer,sub_08074ab8
0x08074AC8,0x98,thumb,rom-pointer,sub_08074ac8
0x08074B60,0x50,thumb,rom-pointer,sub_08074b60
0x08074BB0,0x5C,thumb,bl-target,sub_08074bb0
0x08074C0C,0x280,thumb,rom-pointer,sub_08074c0c
0x08074E8C,0x54,thumb,bl-target,sub_08074e8c
0x08074EE0,0x68,thumb,bl-target,sub_08074ee0
0x08074F48,0xB8,thumb,bl-target,sub_08074f48
0x08075000,0x290,thumb,rom-pointer,sub_08075000
0x08075290,0x64,thumb,bl-target,sub_08075290
0x080752F4,0x83A,thumb,rom-pointer,sub_080752f4
0x08075B2E,0x522,thumb,bl-target,sub_08075b2e
0x08076050,0x24,thumb,bl-target,sub_08076050
